cve_ent|year|month|homicides|pop_est|homicide_rate
20|2002|2|42|3439194.1773124826|15.930330529581507
20|2002|3|55|3439194.1773124826|18.84232643283834
20|2002|4|45|3439194.1773124826|15.930330529581507
20|2002|5|77|3439194.1773124826|26.379257005973678
20|2002|6|39|3439194.1773124826|13.806286458970641
20|2002|7|55|3439194.1773124826|18.84232643283834
20|2002|8|58|3439194.1773124826|19.87008969281134
20|2002|9|38|3439194.1773124826|13.45227911386883
20|2002|10|51|3439194.1773124826|17.471975419541007
20|2002|11|40|3439194.1773124826|14.16029380407245
20|2002|12|49|3439194.1773124826|16.786799912892338
20|2003|1|39|3439374.832446222|13.360220589545582
20|2003|2|40|3439374.832446222|15.17094645699315
20|2003|3|63|3439374.832446222|21.58189479849671
20|2003|4|54|3439374.832446222|19.11539253581137
20|2003|5|43|3439374.832446222|14.730499624370768
20|2003|6|44|3439374.832446222|15.575505029179634
20|2003|7|59|3439374.832446222|20.21161576367152
20|2003|8|56|3439374.832446222|19.18390648755263
20|2003|9|46|3439374.832446222|16.28348253050598
20|2003|10|46|3439374.832446222|15.75820890048966
20|2003|11|62|3439374.832446222|21.94730254111676
20|2003|12|64|3439374.832446222|21.924464557203006
20|2004|1|50|3439555.7364050588|17.127587059878064
20|2004|2|53|3439555.7364050588|20.100446813842616
20|2004|3|47|3439555.7364050588|16.09993183628538
20|2004|4|45|3439555.7364050588|15.928655965686598
20|2004|5|47|3439555.7364050588|16.09993183628538
20|2004|6|66|3439555.7364050588|23.362028749673676
20|2004|7|60|3439555.7364050588|20.553104471853676
20|2004|8|48|3439555.7364050588|16.44248357748294
20|2004|9|48|3439555.7364050588|16.990566363399036
20|2004|10|50|3439555.7364050588|17.127587059878064
20|2004|11|56|3439555.7364050588|19.822327423965547
20|2004|12|57|3439555.7364050588|19.52544924826099
20|2005|1|44|3439736.1427137023|15.071486106190532
20|2005|2|42|3439736.1427137023|15.927820544042262
20|2005|3|37|3439736.1427137023|12.673749680205674
20|2005|4|45|3439736.1427137023|15.927820544042264
20|2005|5|39|3439736.1427137023|13.358817230487062
20|2005|6|48|3439736.1427137023|16.989675246978415
20|2005|7|51|3439736.1427137023|17.469222532175387
20|2005|8|48|3439736.1427137023|16.441621206753307
20|2005|9|43|3439736.1427137023|15.219917408751495
20|2005|10|54|3439736.1427137023|18.49682385759747
20|2005|11|45|3439736.1427137023|15.927820544042264
20|2005|12|51|3439736.1427137023|17.469222532175387
20|2006|1|60|3439916.7978474423|20.550947171551904
20|2006|2|44|3439916.7978474423|16.685411870236187
20|2006|3|49|3439916.7978474423|16.783273523434055
20|2006|4|33|3439916.7978474423|11.679788309165332
20|2006|5|39|3439916.7978474423|13.358115661508737
20|2006|6|28|3439916.7978474423|9.910123413837251
20|2006|7|30|3439916.7978474423|10.275473585775952
20|2006|8|39|3439916.7978474423|13.358115661508737
20|2006|9|45|3439916.7978474423|15.926984057952726
20|2006|10|42|3439916.7978474423|14.385663020086332
20|2006|11|57|3439916.7978474423|20.17417980674012
20|2006|12|68|3439916.7978474423|23.291073461092157
20|2007|1|54|3440097.4529811824|18.494881153221538
20|2007|2|32|3440097.4529811824|12.134207740737944
20|2007|3|33|3440097.4529811824|11.302427371413163
20|2007|4|48|3440097.4529811824|16.98789083703312
20|2007|5|56|3440097.4529811824|19.179876751489005
20|2007|6|42|3440097.4529811824|14.864404482403978
20|2007|7|50|3440097.4529811824|17.12488995668661
20|2007|8|44|3440097.4529811824|15.069903161884216
20|2007|9|44|3440097.4529811824|15.57223326728036
20|2007|10|63|3440097.4529811824|21.57736134542513
20|2007|11|42|3440097.4529811824|14.864404482403978
20|2007|12|65|3440097.4529811824|22.262356943692595
20|2008|1|63|3440278.3569400185|21.576226719187474
20|2008|2|39|3440278.3569400185|14.787788040531552
20|2008|3|51|3440278.3569400185|17.46646924886605
20|2008|4|44|3440278.3569400185|15.57141441532895
20|2008|5|49|3440278.3569400185|16.78150967047915
20|2008|6|39|3440278.3569400185|13.801935504496118
20|2008|7|51|3440278.3569400185|17.46646924886605
20|2008|8|49|3440278.3569400185|16.78150967047915
20|2008|9|68|3440278.3569400185|24.064913187326564
20|2008|10|52|3440278.3569400185|17.808949038059502
20|2008|11|45|3440278.3569400185|15.925310197495518
20|2008|12|51|3440278.3569400185|17.46646924886605
20|2009|1|49|3440458.7632486625|16.780629703468506
20|2009|2|40|3440458.7632486625|15.166166787391363
20|2009|3|71|3440458.7632486625|24.31478997849518
20|2009|4|40|3440458.7632486625|14.15508900156527
20|2009|5|53|3440458.7632486625|18.15047702620063
20|2009|6|41|3440458.7632486625|14.5089662266044
20|2009|7|45|3440458.7632486625|15.410782380736384
20|2009|8|62|3440458.7632486625|21.232633502347905
20|2009|9|40|3440458.7632486625|14.15508900156527
20|2009|10|56|3440458.7632486625|19.17786251824972
20|2009|11|49|3440458.7632486625|17.339984026917456
20|2009|12|71|3440458.7632486625|24.31478997849518
20|2010|1|38|3801970.507908153|11.7761514856661
20|2010|2|68|3801970.507908153|23.33094674039863
20|2010|3|55|3801970.507908153|17.044429781885146
20|2010|4|52|3801970.507908153|16.65189139902961
20|2010|5|73|3801970.507908153|22.62260680141119
20|2010|6|50|3801970.507908153|16.01143403752847
20|2010|7|70|3801970.507908153|21.692910631490186
20|2010|8|53|3801970.507908153|16.424632335271138
20|2010|9|57|3801970.507908153|18.25303480278246
20|2010|10|79|3801970.507908153|24.481999141253205
20|2010|11|62|3801970.507908153|19.854178206535305
20|2010|12|62|3801970.507908153|19.21372084503416
20|2011|1|67|3802133.949301613|20.76232191839485
20|2011|2|58|3802133.949301613|19.899069727757965
20|2011|3|45|3802133.949301613|13.944843079518929
20|2011|4|39|3802133.949301613|12.48838169121362
20|2011|5|68|3802133.949301613|21.072207320161937
20|2011|6|56|3802133.949301613|17.93203524892212
20|2011|7|61|3802133.949301613|18.903009507792326
20|2011|8|70|3802133.949301613|21.691978123696114
20|2011|9|55|3802133.949301613|17.611820333762793
20|2011|10|61|3802133.949301613|18.903009507792326
20|2011|11|64|3802133.949301613|20.493754570196707
20|2011|12|52|3802133.949301613|16.11404089188854
20|2012|1|61|3802297.6158108474|18.902195844609494
20|2012|2|45|3802297.6158108474|15.438268854350259
20|2012|3|49|3802297.6158108474|15.183731088292873
20|2012|4|51|3802297.6158108474|16.330257721490497
20|2012|5|59|3802297.6158108474|18.282451718556725
20|2012|6|66|3802297.6158108474|21.133274698399468
20|2012|7|59|3802297.6158108474|18.282451718556725
20|2012|8|48|3802297.6158108474|14.873859025266487
20|2012|9|48|3802297.6158108474|15.369654326108703
20|2012|10|62|3802297.6158108474|19.21206790763588
20|2012|11|64|3802297.6158108474|20.492872434811606
20|2012|12|70|3802297.6158108474|21.69104441184696
20|2013|1|55|3802460.832088532|17.042231916757302
20|2013|2|53|3802460.832088532|18.182069505994967
20|2013|3|69|3802460.832088532|21.380254586477342
20|2013|4|57|3802460.832088532|18.250681089036455
20|2013|5|58|3802460.832088532|17.971808203125885
20|2013|6|72|3802460.832088532|23.053491901940784
20|2013|7|72|3802460.832088532|22.30983087284592
20|2013|8|48|3802460.832088532|14.87322058189728
20|2013|9|57|3802460.832088532|18.250681089036455
20|2013|10|65|3802460.832088532|20.1408195379859
20|2013|11|72|3802460.832088532|23.053491901940784
20|2013|12|65|3802460.832088532|20.1408195379859
20|2014|1|50|3802624.273481992|15.492272200912625
20|2014|2|56|3802624.273481992|19.210417529131657
20|2014|3|64|3802624.273481992|19.83010841716816
20|2014|4|59|3802624.273481992|18.89024390364613
20|2014|5|68|3802624.273481992|21.069490193241172
20|2014|6|56|3802624.273481992|17.929723027189546
20|2014|7|82|3802624.273481992|25.407326409496704
20|2014|8|59|3802624.273481992|18.280881197076898
20|2014|9|66|3802624.273481992|21.131459282044823
20|2014|10|66|3802624.273481992|20.449799305204667
20|2014|11|57|3802624.273481992|18.249896652675073
20|2014|12|65|3802624.273481992|20.139953861186413
20|2015|1|57|3802787.714875452|17.660431242331782
20|2015|2|55|3802787.714875452|18.8665634512379
20|2015|3|59|3802787.714875452|18.280095496448688
20|2015|4|49|3802787.714875452|15.687833366726304
20|2015|5|68|3802787.714875452|21.06858463997476
20|2015|6|68|3802787.714875452|21.770870794640583
20|2015|7|89|3802787.714875452|27.575059308202256
20|2015|8|64|3802787.714875452|19.829256131740948
20|2015|9|72|3802787.714875452|23.051510253148855
20|2015|10|64|3802787.714875452|19.829256131740948
20|2015|11|78|3802787.714875452|24.972469440911258
20|2015|12|62|3802787.714875452|19.209591877624046
20|2016|1|63|3802951.3813846866|19.51858395292566
20|2016|2|50|3802951.3813846866|17.15068317859114
20|2016|3|68|3802951.3813846866|21.067677917443568
20|2016|4|71|3802951.3813846866|22.730372106026127
20|2016|5|61|3802951.3813846866|18.898946367118498
20|2016|6|80|3802951.3813846866|25.61168688002944
20|2016|7|87|3802951.3813846866|26.954234982611627
20|2016|8|73|3802951.3813846866|22.61677188196148
20|2016|9|78|3802951.3813846866|24.9713947080287
20|2016|10|57|3802951.3813846866|17.65967119550417
20|2016|11|89|3802951.3813846866|28.49300165403275
20|2016|12|76|3802951.3813846866|23.546228260672226
20|2017|1|91|3803114.597662371|28.19230018811421
20|2017|2|62|3803114.597662371|21.26593444331064
20|2017|3|82|3803114.597662371|25.40405071896006
20|2017|4|111|3803114.597662371|35.534690456886814
20|2017|5|90|3803114.597662371|27.882494691541527
20|2017|6|92|3803114.597662371|29.45217587417646
20|2017|7|91|3803114.597662371|28.19230018811421
20|2017|8|84|3803114.597662371|26.023661712105426
20|2017|9|80|3803114.597662371|25.610587716675184
20|2017|10|72|3803114.597662371|22.305995753233223
20|2017|11|63|3803114.597662371|20.168337826881707
20|2017|12|62|3803114.597662371|19.207940787506384
20|2018|1|58|3803278.0390558313|17.967946616692352
20|2018|2|111|3803278.0390558313|38.071246495097526
20|2018|3|90|3803278.0390558313|27.88129647417779
20|2018|4|112|3803278.0390558313|35.85328198457233
20|2018|5|101|3803278.0390558313|31.289010487688405
20|2018|6|101|3803278.0390558313|32.331977503944685
20|2018|7|87|3803278.0390558313|26.95191992503853
20|2018|8|83|3803278.0390558313|25.71275119285285
20|2018|9|79|3803278.0390558313|25.28936854268941
20|2018|10|75|3803278.0390558313|23.234413728481492
20|2018|11|87|3803278.0390558313|27.850317255873144
20|2018|12|58|3803278.0390558313|17.967946616692352
20|2019|1|90|3803441.480449291|27.880098359793585
20|2019|2|74|3803441.480449291|25.379740332288286
20|2019|3|82|3803441.480449291|25.4018673944786
20|2019|4|88|3803441.480449291|28.169225305747005
20|2019|5|90|3803441.480449291|27.880098359793585
20|2019|6|114|3803441.480449291|36.49195096426316
20|2019|7|104|3803441.480449291|32.21700254909481
20|2019|8|103|3803441.480449291|31.907223678430434
20|2019|9|75|3803441.480449291|24.007862476488924
20|2019|10|107|3803441.480449291|33.14633916108793
20|2019|11|89|3803441.480449291|28.489330138766856
20|2019|12|110|3803441.480449291|34.075675773081045
20|2020|1|101|3803605.1469585258|31.28631965038995
20|2020|2|69|3803605.1469585258|23.663874728495088
20|2020|3|77|3803605.1469585258|23.851946664158678
20|2020|4|83|3803605.1469585258|26.56755790774038
20|2020|5|85|3803605.1469585258|26.33007099290244
20|2020|6|78|3803605.1469585258|24.967102612093374
20|2020|7|72|3803605.1469585258|22.303118958693826
20|2020|8|65|3803605.1469585258|20.134760171043038
20|2020|9|51|3803605.1469585258|16.324644015599514
20|2020|10|61|3803605.1469585258|18.89569800667116
20|2020|11|52|3803605.1469585258|16.644735074728914
20|2020|12|76|3803605.1469585258|23.542181123065706
20|2021|1|66|3803768.363236211|20.4436484559345
20|2021|2|49|3803768.363236211|16.80405952627949
20|2021|3|73|3803768.363236211|22.611914201260888
20|2021|4|63|3803768.363236211|20.164871431535392
20|2021|5|53|3803768.363236211|16.416869214614067
20|2021|6|56|3803768.363236211|17.924330161364797
20|2021|7|59|3803768.363236211|18.275382710608113
20|2021|8|65|3803768.363236211|20.13389620660216
20|2021|9|59|3803768.363236211|18.884562134295052
20|2021|10|84|3803768.363236211|26.019188943916635
20|2021|11|56|3803768.363236211|17.924330161364797
20|2021|12|63|3803768.363236211|19.514391707937477
20|2022|1|55|3803931.8046296705|17.035641721013324
20|2022|2|64|3803931.8046296705|21.947216347071706
20|2022|3|48|3803931.8046296705|14.8674691383389
20|2022|4|52|3803931.8046296705|16.64330572986271
20|2022|5|68|3803931.8046296705|21.062247945980108
20|2022|6|59|3803931.8046296705|18.883750731959612
20|2022|7|65|3803931.8046296705|20.133031124833927
20|2022|8|95|3803931.8046296705|29.42519933629574
20|2022|9|56|3803931.8046296705|17.923560016775227
20|2022|10|82|3803931.8046296705|25.398593111328953
20|2022|11|49|3803931.8046296705|15.683115014678323
20|2022|12|63|3803931.8046296705|19.513553244069808
21|2000|1|24|5076817.871125722|5.569910143057493
21|2000|2|37|5076817.871125722|9.50697460429605
21|2000|3|35|5076817.871125722|8.122785625292178
21|2000|4|33|5076817.871125722|7.913913994927521
21|2000|5|35|5076817.871125722|8.122785625292178
21|2000|6|30|5076817.871125722|7.194467268115928
21|2000|7|34|5076817.871125722|7.890706035998115
21|2000|8|26|5076817.871125722|6.034069321645617
21|2000|9|34|5076817.871125722|8.153729570531384
21|2000|10|34|5076817.871125722|7.890706035998115
21|2000|11|38|5076817.871125722|9.112991872946843
21|2000|12|37|5076817.871125722|8.586944803880302
21|2001|1|38|5077167.134564238|8.818417723607995
21|2001|2|24|5077167.134564238|6.166262017259726
21|2001|3|35|5077167.134564238|8.122226850691575
21|2001|4|38|5077167.134564238|9.112364981061594
21|2001|5|45|5077167.134564238|10.44286309374631
21|2001|6|23|5077167.134564238|5.515378804326755
21|2001|7|42|5077167.134564238|9.74667222082989
21|2001|8|36|5077167.134564238|8.354290474997049
21|2001|9|28|5077167.134564238|6.714374196571702
21|2001|10|33|5077167.134564238|7.658099602080626
21|2001|11|39|5077167.134564238|9.352164059510583
21|2001|12|40|5077167.134564238|9.282544972218943
21|2002|1|38|5077516.879723761|8.817810300927471
21|2002|2|26|5077516.879723761|6.679657051266486
21|2002|3|30|5077516.879723761|6.96142918494274
21|2002|4|24|5077516.879723761|5.754781459552664
21|2002|5|30|5077516.879723761|6.96142918494274
21|2002|6|32|5077516.879723761|7.673041946070219
21|2002|7|30|5077516.879723761|6.96142918494274
21|2002|8|35|5077516.879723761|8.121667382433197
21|2002|9|26|5077516.879723761|6.234346581182053
21|2002|10|30|5077516.879723761|6.96142918494274
21|2002|11|32|5077516.879723761|7.673041946070219
21|2002|12|37|5077516.879723761|8.585762661429378
21|2003|1|40|5077866.624883284|9.281266275706441
21|2003|2|33|5077866.624883284|8.477442321471152
21|2003|3|24|5077866.624883284|5.568759765423865
21|2003|4|22|5077866.624883284|5.274853000026495
21|2003|5|29|5077866.624883284|6.728918049887171
21|2003|6|29|5077866.624883284|6.953215318216743
21|2003|7|21|5077866.624883284|4.872664794745883
21|2003|8|23|5077866.624883284|5.336728108531204
21|2003|9|29|5077866.624883284|6.953215318216743
21|2003|10|27|5077866.624883284|6.264854736101849
21|2003|11|34|5077866.624883284|8.152045545495492
21|2003|12|33|5077866.624883284|7.657044677457814
21|2004|1|29|5078216.851763815|6.7284539799101
21|2004|2|27|5078216.851763815|6.935610814266937
21|2004|3|32|5078216.851763815|7.424500943349075
21|2004|4|27|5078216.851763815|6.473236759982474
21|2004|5|29|5078216.851763815|6.7284539799101
21|2004|6|37|5078216.851763815|8.870731856272279
21|2004|7|22|5078216.851763815|5.104344398552489
21|2004|8|30|5078216.851763815|6.960469634389757
21|2004|9|35|5078216.851763815|8.39123283701432
21|2004|10|27|5078216.851763815|6.264422670950782
21|2004|11|31|5078216.851763815|7.4322347984983965
21|2004|12|31|5078216.851763815|7.192485288869416
21|2005|1|38|5078566.11520233|8.815988534861784
21|2005|2|19|5078566.11520233|4.880279367512773
21|2005|3|22|5078566.11520233|5.103993362288401
21|2005|4|26|5078566.11520233|6.233058560612805
21|2005|5|25|5078566.11520233|5.799992457145911
21|2005|6|29|5078566.11520233|6.9522576252988975
21|2005|7|23|5078566.11520233|5.335993060574237
21|2005|8|31|5078566.11520233|7.19199064686093
21|2005|9|30|5078566.11520233|7.191990646860928
21|2005|10|18|5078566.11520233|4.175994569145056
21|2005|11|29|5078566.11520233|6.9522576252988975
21|2005|12|23|5078566.11520233|5.335993060574237
21|2006|1|34|5078915.860361854|7.8874465576401045
21|2006|2|25|5078915.860361854|6.420978027490631
21|2006|3|41|5078915.860361854|9.511332613624832
21|2006|4|28|5078915.860361854|6.712062364736874
21|2006|5|32|5078915.860361854|7.42347911307304
21|2006|6|18|5078915.860361854|4.314897234473705
21|2006|7|33|5078915.860361854|7.655462835356572
21|2006|8|28|5078915.860361854|6.49554422393891
21|2006|9|26|5078915.860361854|6.232629338684241
21|2006|10|37|5078915.860361854|8.583397724490704
21|2006|11|25|5078915.860361854|5.992912825657924
21|2006|12|23|5078915.860361854|5.335625612521248
21|2007|1|21|5079265.605521377|4.87132271810859
21|2007|2|18|5079265.605521377|4.622785844735702
21|2007|3|32|5079265.605521377|7.422967951403566
21|2007|4|32|5079265.605521377|7.670400216450353
21|2007|5|26|5079265.605521377|6.031161460515397
21|2007|6|20|5079265.605521377|4.79400013528147
21|2007|7|21|5079265.605521377|4.87132271810859
21|2007|8|13|5079265.605521377|3.0155807302576987
21|2007|9|21|5079265.605521377|5.033700142045544
21|2007|10|18|5079265.605521377|4.175419472664506
21|2007|11|26|5079265.605521377|6.232200175865911
21|2007|12|31|5079265.605521377|7.191000202922204
21|2008|1|25|5079615.832401907|5.798793872048028
21|2008|2|31|5079615.832401907|7.9609155871973645
21|2008|3|28|5079615.832401907|6.494649136693791
21|2008|4|41|5079615.832401907|9.827022681830725
21|2008|5|29|5079615.832401907|6.726600891575712
21|2008|6|25|5079615.832401907|5.992087001116296
21|2008|7|26|5079615.832401907|6.030745626929948
21|2008|8|23|5079615.832401907|5.3348903622841854
21|2008|9|24|5079615.832401907|5.752403521071645
21|2008|10|31|5079615.832401907|7.190504401339554
21|2008|11|30|5079615.832401907|7.190504401339554
21|2008|12|32|5079615.832401907|7.422456156221475
21|2009|1|38|5079965.095840423|8.813560684072804
21|2009|2|39|5079965.095840423|10.014656829928592
21|2009|3|30|5079965.095840423|6.958074224268003
21|2009|4|22|5079965.095840423|5.272674023278642
21|2009|5|24|5079965.095840423|5.566459379414402
21|2009|6|31|5079965.095840423|7.429677032801723
21|2009|7|28|5079965.095840423|6.494202609316802
21|2009|8|28|5079965.095840423|6.494202609316802
21|2009|9|19|5079965.095840423|4.5536730201042825
21|2009|10|35|5079965.095840423|8.117753261646003
21|2009|11|30|5079965.095840423|7.190010031743604
21|2009|12|31|5079965.095840423|7.190010031743602
21|2010|1|24|5779849.702483743|4.8924143032105505
21|2010|2|36|5779849.702483743|8.124902324974663
21|2010|3|29|5779849.702483743|5.911667283046081
21|2010|4|31|5779849.702483743|6.53001409081297
21|2010|5|34|5779849.702483743|6.930920262881612
21|2010|6|36|5779849.702483743|7.583242169976353
21|2010|7|26|5779849.702483743|5.300115495144762
21|2010|8|30|5779849.702483743|6.115517879013187
21|2010|9|41|5779849.702483743|8.636470249139734
21|2010|10|36|5779849.702483743|7.338621454815826
21|2010|11|20|5779849.702483743|4.2129123166535285
21|2010|12|34|5779849.702483743|6.930920262881612
21|2011|1|33|5780247.408092503|6.7266068159069
21|2011|2|41|5780247.408092503|9.252724310625183
21|2011|3|37|5780247.408092503|7.541953096622888
21|2011|4|40|5780247.408092503|8.425244900731874
21|2011|5|34|5780247.408092503|6.930443386085897
21|2011|6|36|5780247.408092503|7.582720410658686
21|2011|7|32|5780247.408092503|6.522770245727902
21|2011|8|43|5780247.408092503|8.764972517696869
21|2011|9|32|5780247.408092503|6.740195920585499
21|2011|10|38|5780247.408092503|7.745789666801885
21|2011|11|41|5780247.408092503|8.635876023250171
21|2011|12|27|5780247.408092503|5.503587394832918
21|2012|1|36|5780645.661480528|7.337610972230829
21|2012|2|30|5780645.661480528|6.769819646998682
21|2012|3|44|5780645.661480528|8.968191188282125
21|2012|4|45|5780645.661480528|9.477747505798154
21|2012|5|41|5780645.661480528|8.35672360726289
21|2012|6|28|5780645.661480528|5.897265114718851
21|2012|7|39|5780645.661480528|7.9490785532500645
21|2012|8|36|5780645.661480528|7.337610972230829
21|2012|9|44|5780645.661480528|9.267130894558194
21|2012|10|36|5780645.661480528|7.337610972230829
21|2012|11|46|5780645.661480528|9.688364117038114
21|2012|12|44|5780645.661480528|8.968191188282125
21|2013|1|37|5781042.8193100225|7.540915402510847
21|2013|2|46|5781042.8193100225|10.379676992259137
21|2013|3|46|5781042.8193100225|9.375192122040513
21|2013|4|58|5781042.8193100225|12.214924228571622
21|2013|5|46|5781042.8193100225|9.375192122040513
21|2013|6|43|5781042.8193100225|9.055892100492756
21|2013|7|42|5781042.8193100225|8.559958024471772
21|2013|8|40|5781042.8193100225|8.152340975687402
21|2013|9|63|5781042.8193100225|13.267934937931244
21|2013|10|45|5781042.8193100225|9.171383597648328
21|2013|11|44|5781042.8193100225|9.26649424236468
21|2013|12|44|5781042.8193100225|8.967575073256143
21|2014|1|59|5781440.524918782|12.023875759168469
21|2014|2|51|5781440.524918782|11.50711112302987
21|2014|3|55|5781440.524918782|11.208697741597724
21|2014|4|42|5781440.524918782|8.844681490642568
21|2014|5|40|5781440.524918782|8.151780175707437
21|2014|6|34|5781440.524918782|7.159980254329699
21|2014|7|39|5781440.524918782|7.9479856713147505
21|2014|8|43|5781440.524918782|8.763163688885495
21|2014|9|43|5781440.524918782|9.055269145181677
21|2014|10|45|5781440.524918782|9.170752697670865
21|2014|11|51|5781440.524918782|10.739970381494548
21|2014|12|57|5781440.524918782|11.616286750383097
21|2015|1|38|5781838.230527542|7.74365848023323
21|2015|2|46|5781838.230527542|10.378249053395287
21|2015|3|43|5781838.230527542|8.762560911842867
21|2015|4|52|5781838.230527542|10.949804798364884
21|2015|5|44|5781838.230527542|8.966341398164792
21|2015|6|52|5781838.230527542|10.949804798364884
21|2015|7|46|5781838.230527542|9.373902370808647
21|2015|8|61|5781838.230527542|12.430609665637553
21|2015|9|58|5781838.230527542|12.213243813560831
21|2015|10|69|5781838.230527542|14.06085355621297
21|2015|11|61|5781838.230527542|12.844963321158804
21|2015|12|54|5781838.230527542|11.004146261384063
21|2016|1|53|5782236.4839155665|10.799621896413488
21|2016|2|51|5782236.4839155665|11.505527101232966
21|2016|3|64|5782236.4839155665|13.041052856046473
21|2016|4|81|5782236.4839155665|17.05525193829828
21|2016|5|59|5782236.4839155665|12.022220601667843
21|2016|6|67|5782236.4839155665|14.107430615629442
21|2016|7|74|5782236.4839155665|15.078717364803735
21|2016|8|66|5782236.4839155665|13.448585757797927
21|2016|9|61|5782236.4839155665|12.84407862019994
21|2016|10|64|5782236.4839155665|13.041052856046473
21|2016|11|60|5782236.4839155665|12.633519954295021
21|2016|12|50|5782236.4839155665|10.188322543786308
21|2017|1|82|5782633.641745061|16.707701389133188
21|2017|2|65|5782633.641745061|14.66289995605548
21|2017|3|74|5782633.641745061|15.077681741412876
21|2017|4|83|5782633.641745061|17.475168973268172
21|2017|5|98|5782633.641745061|19.967740684573812
21|2017|6|75|5782633.641745061|15.790815337290514
21|2017|7|123|5782633.641745061|25.06155208369978
21|2017|8|80|5782633.641745061|16.300196477203112
21|2017|9|98|5782633.641745061|20.63333204072627
21|2017|10|101|5782633.641745061|20.57899805246893
21|2017|11|109|5782633.641745061|22.94931829019555
21|2017|12|79|5782633.641745061|16.09644402123807
21|2018|1|64|5783031.347353821|13.039260395399284
21|2018|2|91|5783031.347353821|20.526648200569962
21|2018|3|90|5783031.347353821|18.33645993103024
21|2018|4|114|5783031.347353821|24.000388665281804
21|2018|5|104|5783031.347353821|21.188798142523833
21|2018|6|102|5783031.347353821|21.47403196367319
21|2018|7|109|5783031.347353821|22.207490360914402
21|2018|8|105|5783031.347353821|21.39253658620195
21|2018|9|92|5783031.347353821|19.36873471233268
21|2018|10|105|5783031.347353821|21.39253658620195
21|2018|11|111|5783031.347353821|23.36879948987965
21|2018|12|84|5783031.347353821|17.11402926896156
21|2019|1|89|5783429.05296258|18.13147456533207
21|2019|2|123|5783429.05296258|27.742902294386507
21|2019|3|108|5783429.05296258|22.00223879838049
21|2019|4|93|5783429.05296258|19.577918041892268
21|2019|5|128|5783429.05296258|26.076727464747247
21|2019|6|98|5783429.05296258|20.630494280703683
21|2019|7|123|5783429.05296258|25.058105298155557
21|2019|8|99|5783429.05296258|20.16871889851545
21|2019|9|100|5783429.05296258|21.051524776228245
21|2019|10|102|5783429.05296258|20.779892198470463
21|2019|11|85|5783429.05296258|17.89379605979401
21|2019|12|104|5783429.05296258|21.187341065107137
21|2020|1|54|5783827.306350605|11.000361901975902
21|2020|2|80|5783827.306350605|18.042921638161534
21|2020|3|102|5783827.306350605|20.778461370398926
21|2020|4|91|5783827.306350605|19.155568472514826
21|2020|5|72|5783827.306350605|14.667149202634535
21|2020|6|72|5783827.306350605|15.156054176055687
21|2020|7|64|5783827.306350605|13.037465957897366
21|2020|8|77|5783827.306350605|15.685701230595269
21|2020|9|61|5783827.306350605|12.840545899158291
21|2020|10|76|5783827.306350605|15.481990825003123
21|2020|11|69|5783827.306350605|14.524551918720034
21|2020|12|63|5783827.306350605|12.833755552305218
21|2021|1|52|5784224.464180099|10.592213755689446
21|2021|2|50|5784224.464180099|11.276051731674892
21|2021|3|107|5784224.464180099|21.795516766514822
21|2021|4|71|5784224.464180099|14.944527228379792
21|2021|5|65|5784224.464180099|13.24026719461181
21|2021|6|67|5784224.464180099|14.102582032414734
21|2021|7|70|5784224.464180099|14.258749286505024
21|2021|8|71|5784224.464180099|14.462445704883667
21|2021|9|62|5784224.464180099|13.05015053745841
21|2021|10|58|5784224.464180099|11.814392265961306
21|2021|11|82|5784224.464180099|17.259876517283704
21|2021|12|78|5784224.464180099|15.888320633534171
21|2022|1|64|5784622.169788859|13.03567448306751
21|2022|2|103|5784622.169788859|23.227069544885353
21|2022|3|79|5784622.169788859|16.090910690036456
21|2022|4|106|5784622.169788859|22.31001372466658
21|2022|5|95|5784622.169788859|19.349829310803333
21|2022|6|71|5784622.169788859|14.943499758974783
21|2022|7|80|5784622.169788859|16.294593103834384
21|2022|8|84|5784622.169788859|17.109322759026103
21|2022|9|70|5784622.169788859|14.733027931383589
21|2022|10|63|5784622.169788859|12.831992069269578
21|2022|11|52|5784622.169788859|10.944535034742096
21|2022|12|75|5784622.169788859|15.276181034844738
22|2000|1|10|1404385.4499793935|8.38961843750874
22|2000|2|14|1404385.4499793935|13.003908578138548
22|2000|3|7|1404385.4499793935|5.872732906256118
22|2000|4|9|1404385.4499793935|7.802345146883128
22|2000|5|10|1404385.4499793935|8.38961843750874
22|2000|6|10|1404385.4499793935|8.669272385425698
22|2000|7|6|1404385.4499793935|5.033771062505244
22|2000|8|10|1404385.4499793935|8.38961843750874
22|2000|9|11|1404385.4499793935|9.536199623968267
22|2000|10|5|1404385.4499793935|4.19480921875437
22|2000|11|3|1404385.4499793935|2.600781715627709
22|2000|12|12|1404385.4499793935|10.067542125010489
22|2001|1|13|1404595.8749138976|10.904870046560475
22|2001|2|2|1404595.8749138976|1.8574229200185428
22|2001|3|8|1404595.8749138976|6.710689259421831
22|2001|4|12|1404595.8749138976|10.401568352103839
22|2001|5|8|1404595.8749138976|6.710689259421831
22|2001|6|13|1404595.8749138976|11.268365714779158
22|2001|7|6|1404595.8749138976|5.0330169445663735
22|2001|8|7|1404595.8749138976|5.871853101994103
22|2001|9|7|1404595.8749138976|6.0675815387272385
22|2001|10|7|1404595.8749138976|5.871853101994103
22|2001|11|11|1404595.8749138976|9.534770989428518
