pop_est|est_date|ent_mun|month|year|day
120015.78364741162|2014.495890410959|06010|7|2014|1
120030.5375563401|2015.495890410959|06010|7|2015|1
120045.31178654447|2016.4972677595629|06010|7|2016|1
120060.04537419709|2017.495890410959|06010|7|2017|1
120074.79928312558|2018.495890410959|06010|7|2018|1
120089.55319205408|2019.495890410959|06010|7|2019|1
14189.492306266322|2000.4972677595629|07001|7|2000|1
14190.796189724031|2001.495890410959|07001|7|2001|1
14192.101871560795|2002.495890410959|07001|7|2002|1
14193.407553397561|2003.495890410959|07001|7|2003|1
14194.71503361338|2004.4972677595629|07001|7|2004|1
14196.01891707109|2005.495890410959|07001|7|2005|1
14197.324598907855|2006.495890410959|07001|7|2006|1
14198.630280744619|2007.495890410959|07001|7|2007|1
14199.93776096044|2008.4972677595629|07001|7|2008|1
14201.241644418149|2009.495890410959|07001|7|2009|1
16814.030405079622|2010.495890410959|07001|7|2010|1
16814.614502661843|2011.495890410959|07001|7|2011|1
16815.19940475005|2012.4972677595629|07001|7|2012|1
16815.78269782628|2013.495890410959|07001|7|2013|1
16816.3667954085|2014.495890410959|07001|7|2014|1
16816.950892990717|2015.495890410959|07001|7|2015|1
16817.535795078926|2016.4972677595629|07001|7|2016|1
16818.119088155156|2017.495890410959|07001|7|2017|1
16818.703185737373|2018.495890410959|07001|7|2018|1
16819.287283319594|2019.495890410959|07001|7|2019|1
24754.786377209402|2000.4972677595629|07002|7|2000|1
24756.869113719185|2001.495890410959|07002|7|2001|1
24758.95472283978|2002.495890410959|07002|7|2002|1
24761.04033196037|2003.495890410959|07002|7|2003|1
24763.128813691772|2004.4972677595629|07002|7|2004|1
24765.211550201555|2005.495890410959|07002|7|2005|1
24767.29715932215|2006.495890410959|07002|7|2006|1
24769.382768442738|2007.495890410959|07002|7|2007|1
24771.47125017414|2008.4972677595629|07002|7|2008|1
24773.553986683924|2009.495890410959|07002|7|2009|1
28946.800047950957|2010.495890410959|07002|7|2010|1
28942.95886385094|2011.495890410959|07002|7|2011|1
28939.112389101367|2012.4972677595629|07002|7|2012|1
28935.27649565091|2013.495890410959|07002|7|2013|1
28931.43531155089|2014.495890410959|07002|7|2014|1
28927.594127450873|2015.495890410959|07002|7|2015|1
28923.7476527013|2016.4972677595629|07002|7|2016|1
28919.91175925084|2017.495890410959|07002|7|2017|1
28916.070575150825|2018.495890410959|07002|7|2018|1
28912.22939105081|2019.495890410959|07002|7|2019|1
25154.454984762702|2000.4972677595629|07003|7|2000|1
25155.66002143638|2001.495890410959|07003|7|2001|1
25156.866720154852|2002.495890410959|07003|7|2002|1
25158.073418873326|2003.495890410959|07003|7|2003|1
25159.281779636596|2004.4972677595629|07003|7|2004|1
25160.486816310273|2005.495890410959|07003|7|2005|1
25161.693515028746|2006.495890410959|07003|7|2006|1
25162.900213747216|2007.495890410959|07003|7|2007|1
25164.108574510487|2008.4972677595629|07003|7|2008|1
25165.313611184163|2009.495890410959|07003|7|2009|1
27579.982452661676|2010.495890410959|07003|7|2010|1
27579.645359057024|2011.495890410959|07003|7|2011|1
27579.307801156963|2012.4972677595629|07003|7|2012|1
27578.971171847716|2013.495890410959|07003|7|2013|1
27578.63407824306|2014.495890410959|07003|7|2014|1
27578.296984638408|2015.495890410959|07003|7|2015|1
27577.959426738347|2016.4972677595629|07003|7|2016|1
27577.6227974291|2017.495890410959|07003|7|2017|1
27577.285703824447|2018.495890410959|07003|7|2018|1
27576.948610219795|2019.495890410959|07003|7|2019|1
21949.484795699223|2000.4972677595629|07004|7|2000|1
21953.417308207678|2001.495890410959|07004|7|2001|1
21957.35524462736|2002.495890410959|07004|7|2002|1
21961.293181047044|2003.495890410959|07004|7|2003|1
21965.236541377955|2004.4972677595629|07004|7|2004|1
21969.169053886406|2005.495890410959|07004|7|2005|1
21973.10699030609|2006.495890410959|07004|7|2006|1
21977.04492672577|2007.495890410959|07004|7|2007|1
21980.988287056683|2008.4972677595629|07004|7|2008|1
21984.920799565138|2009.495890410959|07004|7|2009|1
29865.16220336968|2010.495890410959|07004|7|2010|1
29868.278215471433|2011.495890410959|07004|7|2011|1
29871.398519408107|2012.4972677595629|07004|7|2012|1
29874.51023967494|2013.495890410959|07004|7|2013|1
29877.62625177669|2014.495890410959|07004|7|2014|1
29880.74226387845|2015.495890410959|07004|7|2015|1
29883.86256781512|2016.4972677595629|07004|7|2016|1
29886.974288081954|2017.495890410959|07004|7|2017|1
29890.090300183707|2018.495890410959|07004|7|2018|1
29893.20631228546|2019.495890410959|07004|7|2019|1
18778.468300475048|2000.4972677595629|07005|7|2000|1
18779.708604091775|2001.495890410959|07005|7|2001|1
18780.950618395163|2002.495890410959|07005|7|2002|1
18782.192632698556|2003.495890410959|07005|7|2003|1
18783.436357688613|2004.4972677595629|07005|7|2004|1
18784.676661305337|2005.495890410959|07005|7|2005|1
18785.91867560873|2006.495890410959|07005|7|2006|1
18787.16068991212|2007.495890410959|07005|7|2007|1
18788.40441490218|2008.4972677595629|07005|7|2008|1
18789.644718518903|2009.495890410959|07005|7|2009|1
21275.08340783283|2010.495890410959|07005|7|2010|1
21276.68571620032|2011.495890410959|07005|7|2011|1
21278.29023150501|2012.4972677595629|07005|7|2012|1
21279.890332935312|2013.495890410959|07005|7|2013|1
21281.492641302804|2014.495890410959|07005|7|2014|1
21283.0949496703|2015.495890410959|07005|7|2015|1
21284.699464974987|2016.4972677595629|07005|7|2016|1
21286.299566405287|2017.495890410959|07005|7|2017|1
21287.901874772782|2018.495890410959|07005|7|2018|1
21289.504183140274|2019.495890410959|07005|7|2019|1
26094.647593728612|2000.4972677595629|07006|7|2000|1
26096.362759282696|2001.495890410959|07006|7|2001|1
26098.080290475973|2002.495890410959|07006|7|2002|1
26099.797821669246|2003.495890410959|07006|7|2003|1
26101.517718501716|2004.4972677595629|07006|7|2004|1
26103.2328840558|2005.495890410959|07006|7|2005|1
26104.950415249074|2006.495890410959|07006|7|2006|1
26106.66794644235|2007.495890410959|07006|7|2007|1
26108.387843274817|2008.4972677595629|07006|7|2008|1
26110.1030088289|2009.495890410959|07006|7|2009|1
29547.056378232384|2010.495890410959|07006|7|2010|1
29548.139433749246|2011.495890410959|07006|7|2011|1
29549.22398101111|2012.4972677595629|07006|7|2012|1
29550.305544782965|2013.495890410959|07006|7|2013|1
29551.388600299826|2014.495890410959|07006|7|2014|1
29552.471655816687|2015.495890410959|07006|7|2015|1
29553.55620307855|2016.4972677595629|07006|7|2016|1
29554.637766850406|2017.495890410959|07006|7|2017|1
29555.720822367268|2018.495890410959|07006|7|2018|1
29556.80387788413|2019.495890410959|07006|7|2019|1
6559.406785634915|2000.4972677595629|07007|7|2000|1
6560.4841659091135|2001.495890410959|07007|7|2001|1
6561.563032158235|2002.495890410959|07007|7|2002|1
6562.641898407355|2003.495890410959|07007|7|2003|1
6563.722250631398|2004.4972677595629|07007|7|2004|1
6564.799630905598|2005.495890410959|07007|7|2005|1
6565.878497154718|2006.495890410959|07007|7|2006|1
6566.95736340384|2007.495890410959|07007|7|2007|1
6568.037715627883|2008.4972677595629|07007|7|2008|1
6569.1150959020815|2009.495890410959|07007|7|2009|1
8728.065834727488|2010.495890410959|07007|7|2010|1
8729.330554492377|2011.495890410959|07007|7|2011|1
8730.597016217269|2012.4972677595629|07007|7|2012|1
8731.859994022156|2013.495890410959|07007|7|2013|1
8733.124713787045|2014.495890410959|07007|7|2014|1
8734.389433551934|2015.495890410959|07007|7|2015|1
8735.655895276826|2016.4972677595629|07007|7|2016|1
8736.918873081713|2017.495890410959|07007|7|2017|1
8738.183592846604|2018.495890410959|07007|7|2018|1
8739.448312611494|2019.495890410959|07007|7|2019|1
21848.896466267815|2000.4972677595629|07008|7|2000|1
21851.270775954617|2001.495890410959|07008|7|2001|1
21853.64836040404|2002.495890410959|07008|7|2002|1
21856.025944853463|2003.495890410959|07008|7|2003|1
21858.406804065507|2004.4972677595629|07008|7|2004|1
21860.78111375231|2005.495890410959|07008|7|2005|1
21863.158698201732|2006.495890410959|07008|7|2006|1
21865.536282651155|2007.495890410959|07008|7|2007|1
21867.9171418632|2008.4972677595629|07008|7|2008|1
21870.29145155|2009.495890410959|07008|7|2009|1
26628.13705476145|2010.495890410959|07008|7|2010|1
26630.769948862995|2011.495890410959|07008|7|2011|1
26633.406469377554|2012.4972677595629|07008|7|2012|1
26636.035737066086|2013.495890410959|07008|7|2013|1
26638.66863116763|2014.495890410959|07008|7|2014|1
26641.301525269177|2015.495890410959|07008|7|2015|1
26643.938045783736|2016.4972677595629|07008|7|2016|1
26646.567313472264|2017.495890410959|07008|7|2017|1
26649.20020757381|2018.495890410959|07008|7|2018|1
26651.833101675355|2019.495890410959|07008|7|2019|1
37989.38503038658|2000.4972677595629|07009|7|2000|1
37990.40479142988|2001.495890410959|07009|7|2001|1
37991.425958976884|2002.495890410959|07009|7|2002|1
37992.44712652388|2003.495890410959|07009|7|2003|1
37993.46970057458|2004.4972677595629|07009|7|2004|1
37994.489461617886|2005.495890410959|07009|7|2005|1
37995.510629164884|2006.495890410959|07009|7|2006|1
37996.53179671189|2007.495890410959|07009|7|2007|1
37997.554370762584|2008.4972677595629|07009|7|2008|1
37998.574131805886|2009.495890410959|07009|7|2009|1
40042.028163349176|2010.495890410959|07009|7|2010|1
40042.56919610965|2011.495890410959|07009|7|2011|1
40043.11097406085|2012.4972677595629|07009|7|2012|1
40043.65126163061|2013.495890410959|07009|7|2013|1
40044.19229439109|2014.495890410959|07009|7|2014|1
40044.733327151574|2015.495890410959|07009|7|2015|1
40045.275105102766|2016.4972677595629|07009|7|2016|1
40045.81539267253|2017.495890410959|07009|7|2017|1
40046.35642543301|2018.495890410959|07009|7|2018|1
40046.89745819349|2019.495890410959|07009|7|2019|1
6673.178167982097|2000.4972677595629|07010|7|2000|1
6673.650049614411|2001.495890410959|07010|7|2001|1
6674.122582088669|2002.495890410959|07010|7|2002|1
6674.595114562927|2003.495890410959|07010|7|2003|1
6675.068297879128|2004.4972677595629|07010|7|2004|1
6675.540179511442|2005.495890410959|07010|7|2005|1
6676.0127119857|2006.495890410959|07010|7|2006|1
6676.485244459957|2007.495890410959|07010|7|2007|1
6676.958427776159|2008.4972677595629|07010|7|2008|1
6677.430309408473|2009.495890410959|07010|7|2009|1
7622.99335210971|2010.495890410959|07010|7|2010|1
7622.865642638343|2011.495890410959|07010|7|2011|1
7622.737757266515|2012.4972677595629|07010|7|2012|1
7622.61022369561|2013.495890410959|07010|7|2013|1
7622.4825142242435|2014.495890410959|07010|7|2014|1
7622.354804752877|2015.495890410959|07010|7|2015|1
7622.226919381048|2016.4972677595629|07010|7|2016|1
7622.099385810144|2017.495890410959|07010|7|2017|1
7621.971676338778|2018.495890410959|07010|7|2018|1
7621.843966867411|2019.495890410959|07010|7|2019|1
18205.20179868288|2000.4972677595629|07011|7|2000|1
18205.736266721164|2001.495890410959|07011|7|2001|1
18206.27147192359|2002.495890410959|07011|7|2002|1
18206.80667712601|2003.495890410959|07011|7|2003|1
18207.34261949257|2004.4972677595629|07011|7|2004|1
18207.877087530855|2005.495890410959|07011|7|2005|1
18208.412292733276|2006.495890410959|07011|7|2006|1
18208.9474979357|2007.495890410959|07011|7|2007|1
18209.48344030226|2008.4972677595629|07011|7|2008|1
18210.017908340546|2009.495890410959|07011|7|2009|1
19281.022571906567|2010.495890410959|07011|7|2010|1
19281.456190111672|2011.495890410959|07011|7|2011|1
19281.890405560207|2012.4972677595629|07011|7|2012|1
19282.32342652188|2013.495890410959|07011|7|2013|1
19282.757044726986|2014.495890410959|07011|7|2014|1
19283.19066293209|2015.495890410959|07011|7|2015|1
19283.624878380626|2016.4972677595629|07011|7|2016|1
19284.0578993423|2017.495890410959|07011|7|2017|1
19284.491517547405|2018.495890410959|07011|7|2018|1
19284.925135752514|2019.495890410959|07011|7|2019|1
28721.711904232765|2000.4972677595629|07012|7|2000|1
28728.89443939409|2001.495890410959|07012|7|2001|1
28736.086881054896|2002.495890410959|07012|7|2002|1
28743.279322715705|2003.495890410959|07012|7|2003|1
28750.48167087599|2004.4972677595629|07012|7|2004|1
28757.66420603732|2005.495890410959|07012|7|2005|1
28764.856647698125|2006.495890410959|07012|7|2006|1
28772.04908935893|2007.495890410959|07012|7|2007|1
28779.25143751922|2008.4972677595629|07012|7|2008|1
28786.433972680545|2009.495890410959|07012|7|2009|1
43179.552779807746|2010.495890410959|07012|7|2010|1
43190.17197085126|2011.495890410959|07012|7|2011|1
43200.80578822273|2012.4972677595629|07012|7|2012|1
43211.410352938285|2013.495890410959|07012|7|2013|1
43222.02954398179|2014.495890410959|07012|7|2014|1
43232.64873502531|2015.495890410959|07012|7|2015|1
43243.28255239678|2016.4972677595629|07012|7|2016|1
43253.88711711233|2017.495890410959|07012|7|2017|1
43264.50630815585|2018.495890410959|07012|7|2018|1
43275.125499199356|2019.495890410959|07012|7|2019|1
22723.485358334958|2000.4972677595629|07013|7|2000|1
22727.419360995933|2001.495890410959|07013|7|2001|1
22731.358789623428|2002.495890410959|07013|7|2002|1
22735.298218250926|2003.495890410959|07013|7|2003|1
22739.24307284494|2004.4972677595629|07013|7|2004|1
22743.177075505915|2005.495890410959|07013|7|2005|1
22747.116504133413|2006.495890410959|07013|7|2006|1
22751.055932760908|2007.495890410959|07013|7|2007|1
22755.000787354926|2008.4972677595629|07013|7|2008|1
22758.9347900159|2009.495890410959|07013|7|2009|1
30642.1706034171|2010.495890410959|07013|7|2010|1
30645.447984850893|2011.495890410959|07013|7|2011|1
30648.729880381423|2012.4972677595629|07013|7|2012|1
30652.00274771847|2013.495890410959|07013|7|2013|1
30655.280129152263|2014.495890410959|07013|7|2014|1
30658.55751058605|2015.495890410959|07013|7|2015|1
30661.839406116585|2016.4972677595629|07013|7|2016|1
30665.112273453633|2017.495890410959|07013|7|2017|1
30668.38965488742|2018.495890410959|07013|7|2018|1
30671.66703632121|2019.495890410959|07013|7|2019|1
14993.668786341219|2000.4972677595629|07014|7|2000|1
14995.440080973674|2001.495890410959|07014|7|2001|1
14997.213818661256|2002.495890410959|07014|7|2002|1
14998.987556348839|2003.495890410959|07014|7|2003|1
15000.763737091547|2004.4972677595629|07014|7|2004|1
15002.535031724003|2005.495890410959|07014|7|2005|1
15004.308769411584|2006.495890410959|07014|7|2006|1
15006.082507099167|2007.495890410959|07014|7|2007|1
15007.858687841877|2008.4972677595629|07014|7|2008|1
15009.629982474331|2009.495890410959|07014|7|2009|1
18559.14723273302|2010.495890410959|07014|7|2010|1
18561.975651025223|2011.495890410959|07014|7|2011|1
18564.807965035412|2012.4972677595629|07014|7|2012|1
18567.63248760963|2013.495890410959|07014|7|2013|1
18570.46090590183|2014.495890410959|07014|7|2014|1
18573.289324194033|2015.495890410959|07014|7|2015|1
18576.121638204222|2016.4972677595629|07014|7|2016|1
18578.94616077844|2017.495890410959|07014|7|2017|1
18581.774579070643|2018.495890410959|07014|7|2018|1
18584.602997362847|2019.495890410959|07014|7|2019|1
39033.896091177325|2000.4972677595629|07015|7|2000|1
39036.269407429114|2001.495890410959|07015|7|2001|1
39038.64599707333|2002.495890410959|07015|7|2002|1
39041.02258671754|2003.495890410959|07015|7|2003|1
39043.40244975418|2004.4972677595629|07015|7|2004|1
39045.775766005965|2005.495890410959|07015|7|2005|1
39048.152355650185|2006.495890410959|07015|7|2006|1
39050.5289452944|2007.495890410959|07015|7|2007|1
39052.90880833104|2008.4972677595629|07015|7|2008|1
39055.28212458282|2009.495890410959|07015|7|2009|1
43811.16235797178|2010.495890410959|07015|7|2010|1
43814.28134006124|2011.495890410959|07015|7|2011|1
43817.404618076325|2012.4972677595629|07015|7|2012|1
43820.51930424016|2013.495890410959|07015|7|2013|1
43823.63828632962|2014.495890410959|07015|7|2014|1
43826.757268419075|2015.495890410959|07015|7|2015|1
43829.880546434164|2016.4972677595629|07015|7|2016|1
43832.995232598|2017.495890410959|07015|7|2017|1
43836.114214687455|2018.495890410959|07015|7|2018|1
43839.23319677691|2019.495890410959|07015|7|2019|1
15709.268377244613|2000.4972677595629|07016|7|2000|1
15709.979179998129|2001.495890410959|07016|7|2001|1
15710.690963125142|2002.495890410959|07016|7|2002|1
15711.402746252155|2003.495890410959|07016|7|2003|1
15712.115509752666|2004.4972677595629|07016|7|2004|1
15712.826312506182|2005.495890410959|07016|7|2005|1
15713.538095633196|2006.495890410959|07016|7|2006|1
15714.249878760209|2007.495890410959|07016|7|2007|1
15714.96264226072|2008.4972677595629|07016|7|2008|1
15715.673445014236|2009.495890410959|07016|7|2009|1
17140.012342400965|2010.495890410959|07016|7|2010|1
17140.24944641951|2011.495890410959|07016|7|2011|1
17140.486877012943|2012.4972677595629|07016|7|2012|1
17140.7236544566|2013.495890410959|07016|7|2013|1
17140.960758475143|2014.495890410959|07016|7|2014|1
17141.19786249369|2015.495890410959|07016|7|2015|1
17141.435293087125|2016.4972677595629|07016|7|2016|1
17141.672070530778|2017.495890410959|07016|7|2017|1
17141.909174549324|2018.495890410959|07016|7|2018|1
17142.14627856787|2019.495890410959|07016|7|2019|1
64015.644575490056|2000.4972677595629|07017|7|2000|1
64022.648789066116|2001.495890410959|07017|7|2001|1
64029.66266319191|2002.495890410959|07017|7|2002|1
64036.67653731771|2003.495890410959|07017|7|2003|1
64043.70007199325|2004.4972677595629|07017|7|2004|1
64050.70428556931|2005.495890410959|07017|7|2005|1
64057.718159695105|2006.495890410959|07017|7|2006|1
64064.7320338209|2007.495890410959|07017|7|2007|1
64071.75556849644|2008.4972677595629|07017|7|2008|1
64078.7597820725|2009.495890410959|07017|7|2009|1
78114.25746403016|2010.495890410959|07017|7|2010|1
78119.20348355688|2011.495890410959|07017|7|2011|1
78124.15631547669|2012.4972677595629|07017|7|2012|1
78129.09552261033|2013.495890410959|07017|7|2013|1
78134.04154213704|2014.495890410959|07017|7|2014|1
78138.98756166377|2015.495890410959|07017|7|2015|1
78143.94039358359|2016.4972677595629|07017|7|2016|1
78148.87960071722|2017.495890410959|07017|7|2017|1
78153.82562024394|2018.495890410959|07017|7|2018|1
78158.77163977067|2019.495890410959|07017|7|2019|1
7217.2301180147715|2000.4972677595629|07018|7|2000|1
7217.839590396718|2001.495890410959|07018|7|2001|1
7218.449903392418|2002.495890410959|07018|7|2002|1
7219.060216388117|2003.495890410959|07018|7|2003|1
7219.671369997569|2004.4972677595629|07018|7|2004|1
7220.280842379515|2005.495890410959|07018|7|2005|1
7220.891155375214|2006.495890410959|07018|7|2006|1
7221.501468370913|2007.495890410959|07018|7|2007|1
7222.1126219803655|2008.4972677595629|07018|7|2008|1
7222.7220943623115|2009.495890410959|07018|7|2009|1
8444.037516776212|2010.495890410959|07018|7|2010|1
8444.758233792916|2011.495890410959|07018|7|2011|1
8445.479943488197|2012.4972677595629|07018|7|2012|1
8446.199667826324|2013.495890410959|07018|7|2013|1
8446.920384843028|2014.495890410959|07018|7|2014|1
8447.641101859734|2015.495890410959|07018|7|2015|1
8448.362811555015|2016.4972677595629|07018|7|2016|1
8449.082535893142|2017.495890410959|07018|7|2017|1
8449.803252909845|2018.495890410959|07018|7|2018|1
8450.52396992655|2019.495890410959|07018|7|2019|1
105216.71468238214|2000.4972677595629|07019|7|2000|1
105234.49865931028|2001.495890410959|07019|7|2001|1
105252.30716475855|2002.495890410959|07019|7|2002|1
105270.1156702068|2003.495890410959|07019|7|2003|1
105287.94870417519|2004.4972677595629|07019|7|2004|1
105305.73268110333|2005.495890410959|07019|7|2005|1
105323.54118655159|2006.495890410959|07019|7|2006|1
105341.34969199984|2007.495890410959|07019|7|2007|1
105359.18272596823|2008.4972677595629|07019|7|2008|1
105376.96670289637|2009.495890410959|07019|7|2009|1
141013.64842697346|2010.495890410959|07019|7|2010|1
141026.10505041122|2011.495890410959|07019|7|2011|1
141038.57883096187|2012.4972677595629|07019|7|2012|1
141051.0182972867|2013.495890410959|07019|7|2013|1
141063.47492072446|2014.495890410959|07019|7|2014|1
141075.93154416222|2015.495890410959|07019|7|2015|1
141088.40532471286|2016.4972677595629|07019|7|2016|1
141100.8447910377|2017.495890410959|07019|7|2017|1
141113.30141447546|2018.495890410959|07019|7|2018|1
141125.7580379132|2019.495890410959|07019|7|2019|1
39770.808695093474|2000.4972677595629|07020|7|2000|1
39772.950540986676|2001.495890410959|07020|7|2001|1
39775.0953410172|2002.495890410959|07020|7|2002|1
39777.240141047725|2003.495890410959|07020|7|2003|1
39779.38789521558|2004.4972677595629|07020|7|2004|1
39781.529741108774|2005.495890410959|07020|7|2005|1
39783.674541139306|2006.495890410959|07020|7|2006|1
39785.81934116983|2007.495890410959|07020|7|2007|1
39787.967095337684|2008.4972677595629|07020|7|2008|1
39790.10894123088|2009.495890410959|07020|7|2009|1
44082.15042784308|2010.495890410959|07020|7|2010|1
44085.04022588121|2011.495890410959|07020|7|2011|1
44087.934004178634|2012.4972677595629|07020|7|2012|1
44090.81982195748|2013.495890410959|07020|7|2013|1
44093.70961999561|2014.495890410959|07020|7|2014|1
44096.59941803374|2015.495890410959|07020|7|2015|1
44099.49319633116|2016.4972677595629|07020|7|2016|1
44102.379014109996|2017.495890410959|07020|7|2017|1
44105.26881214813|2018.495890410959|07020|7|2018|1
44108.15861018626|2019.495890410959|07020|7|2019|1
19298.328579268036|2000.4972677595629|07021|7|2000|1
19299.198828341523|2001.495890410959|07021|7|2001|1
19300.070277704577|2002.495890410959|07021|7|2002|1
19300.941727067628|2003.495890410959|07021|7|2003|1
19301.814376720245|2004.4972677595629|07021|7|2004|1
19302.684625793732|2005.495890410959|07021|7|2005|1
19303.556075156786|2006.495890410959|07021|7|2006|1
19304.427524519837|2007.495890410959|07021|7|2007|1
19305.300174172455|2008.4972677595629|07021|7|2008|1
19306.17042324594|2009.495890410959|07021|7|2009|1
21050.02942593299|2010.495890410959|07021|7|2010|1
21050.59471359307|2011.495890410959|07021|7|2011|1
21051.160779851318|2012.4972677595629|07021|7|2012|1
21051.72528891323|2013.495890410959|07021|7|2013|1
21052.29057657331|2014.495890410959|07021|7|2014|1
21052.85586423339|2015.495890410959|07021|7|2015|1
21053.421930491637|2016.4972677595629|07021|7|2016|1
21053.986439553548|2017.495890410959|07021|7|2017|1
21054.551727213628|2018.495890410959|07021|7|2018|1
21055.117014873707|2019.495890410959|07021|7|2019|1
12256.332142627678|2000.4972677595629|07022|7|2000|1
12257.211829333814|2001.495890410959|07022|7|2001|1
12258.09272934635|2002.495890410959|07022|7|2002|1
12258.973629358887|2003.495890410959|07022|7|2003|1
12259.855742677828|2004.4972677595629|07022|7|2004|1
12260.735429383962|2005.495890410959|07022|7|2005|1
12261.6163293965|2006.495890410959|07022|7|2006|1
12262.497229409037|2007.495890410959|07022|7|2007|1
12263.379342727976|2008.4972677595629|07022|7|2008|1
12264.259029434112|2009.495890410959|07022|7|2009|1
14027.20325022717|2010.495890410959|07022|7|2010|1
14031.10779406492|2011.495890410959|07022|7|2011|1
14035.017715820673|2012.4972677595629|07022|7|2012|1
14038.916881740417|2013.495890410959|07022|7|2013|1
14042.821425578166|2014.495890410959|07022|7|2014|1
14046.725969415915|2015.495890410959|07022|7|2015|1
14050.635891171669|2016.4972677595629|07022|7|2016|1
14054.535057091412|2017.495890410959|07022|7|2017|1
14058.439600929161|2018.495890410959|07022|7|2018|1
14062.34414476691|2019.495890410959|07022|7|2019|1
59008.36381150199|2000.4972677595629|07023|7|2000|1
59017.27293672008|2001.495890410959|07023|7|2001|1
59026.19434983407|2002.495890410959|07023|7|2002|1
59035.11576294805|2003.495890410959|07023|7|2003|1
59044.04946395794|2004.4972677595629|07023|7|2004|1
59052.95858917603|2005.495890410959|07023|7|2005|1
59061.88000229001|2006.495890410959|07023|7|2006|1
59070.801415404|2007.495890410959|07023|7|2007|1
59079.73511641388|2008.4972677595629|07023|7|2008|1
59088.64424163197|2009.495890410959|07023|7|2009|1
76941.64484535817|2010.495890410959|07023|7|2010|1
76954.03266408072|2011.495890410959|07023|7|2011|1
76966.43754514809|2012.4972677595629|07023|7|2012|1
76978.80830152582|2013.495890410959|07023|7|2013|1
76991.19612024838|2014.495890410959|07023|7|2014|1
77003.58393897093|2015.495890410959|07023|7|2015|1
77015.98882003831|2016.4972677595629|07023|7|2016|1
77028.35957641604|2017.495890410959|07023|7|2017|1
77040.74739513859|2018.495890410959|07023|7|2018|1
77053.13521386114|2019.495890410959|07023|7|2019|1
7568.609334498772|2000.4972677595629|07024|7|2000|1
7570.223169681286|2001.495890410959|07024|7|2001|1
7571.839230743248|2002.495890410959|07024|7|2002|1
7573.455291805209|2003.495890410959|07024|7|2003|1
7575.073578746618|2004.4972677595629|07024|7|2004|1
7576.687413929132|2005.495890410959|07024|7|2005|1
7578.303474991093|2006.495890410959|07024|7|2006|1
7579.919536053055|2007.495890410959|07024|7|2007|1
7581.537822994464|2008.4972677595629|07024|7|2008|1
7583.151658176977|2009.495890410959|07024|7|2009|1
10817.073719434577|2010.495890410959|07024|7|2010|1
10818.489908572481|2011.495890410959|07024|7|2011|1
10819.90804829652|2012.4972677595629|07024|7|2012|1
10821.322286848294|2013.495890410959|07024|7|2013|1
10822.738475986198|2014.495890410959|07024|7|2014|1
10824.154665124104|2015.495890410959|07024|7|2015|1
10825.572804848141|2016.4972677595629|07024|7|2016|1
10826.987043399915|2017.495890410959|07024|7|2017|1
10828.403232537821|2018.495890410959|07024|7|2018|1
10829.819421675727|2019.495890410959|07024|7|2019|1
6965.068829104663|2000.4972677595629|07025|7|2000|1
6965.2511244299885|2001.495890410959|07025|7|2001|1
6965.433671185833|2002.495890410959|07025|7|2002|1
6965.616217941678|2003.495890410959|07025|7|2003|1
6965.799016128042|2004.4972677595629|07025|7|2004|1
6965.981311453367|2005.495890410959|07025|7|2005|1
6966.163858209213|2006.495890410959|07025|7|2006|1
6966.346404965057|2007.495890410959|07025|7|2007|1
6966.529203151422|2008.4972677595629|07025|7|2008|1
6966.711498476747|2009.495890410959|07025|7|2009|1
7332.0036073823285|2010.495890410959|07025|7|2010|1
7332.072907095473|2011.495890410959|07025|7|2011|1
7332.14230225848|2012.4972677595629|07025|7|2012|1
7332.211506521762|2013.495890410959|07025|7|2013|1
7332.280806234907|2014.495890410959|07025|7|2014|1
7332.350105948051|2015.495890410959|07025|7|2015|1
7332.419501111059|2016.4972677595629|07025|7|2016|1
7332.4887053743405|2017.495890410959|07025|7|2017|1
7332.558005087485|2018.495890410959|07025|7|2018|1
7332.62730480063|2019.495890410959|07025|7|2019|1
27332.646647245067|2000.4972677595629|07026|7|2000|1
27337.007826962665|2001.495890410959|07026|7|2001|1
27341.375021830012|2002.495890410959|07026|7|2002|1
27345.742216697363|2003.495890410959|07026|7|2003|1
27350.115426714467|2004.4972677595629|07026|7|2004|1
27354.476606432065|2005.495890410959|07026|7|2005|1
27358.843801299416|2006.495890410959|07026|7|2006|1
27363.210996166767|2007.495890410959|07026|7|2007|1
27367.58420618387|2008.4972677595629|07026|7|2008|1
27371.945385901465|2009.495890410959|07026|7|2009|1
36111.29013660725|2010.495890410959|07026|7|2010|1
36116.86381353588|2011.495890410959|07026|7|2011|1
36122.445167360645|2012.4972677595629|07026|7|2012|1
36128.01116739314|2013.495890410959|07026|7|2013|1
36133.58484432178|2014.495890410959|07026|7|2014|1
36139.15852125041|2015.495890410959|07026|7|2015|1
36144.739875075174|2016.4972677595629|07026|7|2016|1
36150.30587510767|2017.495890410959|07026|7|2017|1
36155.879552036306|2018.495890410959|07026|7|2018|1
36161.453228964936|2019.495890410959|07026|7|2019|1
60625.06053332729|2000.4972677595629|07027|7|2000|1
60638.463461837535|2001.495890410959|07027|7|2001|1
60651.88487631427|2002.495890410959|07027|7|2002|1
60665.306290791|2003.495890410959|07027|7|2003|1
60678.746191234226|2004.4972677595629|07027|7|2004|1
60692.14911974446|2005.495890410959|07027|7|2005|1
